id,filename,split,y,a,gpt-4o_caption
8955,153.Philadelphia_Vireo/Philadelphia_Vireo_0040_794764.jpg,1,0,1,"A small bird appears to be perched on a rock by the ocean, creating an illusion of giant size due to the perspective."
8963,153.Philadelphia_Vireo/Philadelphia_Vireo_0052_794774.jpg,1,0,0,A bird with green and blue feathers is perched in front of a backdrop of tall bamboo stalks in a lush forest setting.
8985,153.Philadelphia_Vireo/Philadelphia_Vireo_0007_156617.jpg,1,0,0,"A small bird with blue and olive plumage is perched on a thin branch, surrounded by bamboo stalks. The background is slightly blurred, highlighting the bird."
9005,154.Red_eyed_Vireo/Red_Eyed_Vireo_0131_156765.jpg,1,0,0,A small bird with blue and yellow plumage is perched on a branch in a forest setting. The background features trees and fallen logs.
9019,154.Red_eyed_Vireo/Red_Eyed_Vireo_0073_156944.jpg,1,0,1,"A bird with olive-green plumage is flying near a willow tree next to a tranquil body of water. The scene captures a peaceful, natural setting with autumnal colors."
9035,154.Red_eyed_Vireo/Red_Eyed_Vireo_0006_157025.jpg,1,0,0,A small bird with a light greenish-yellow body and dark wings is perched on a branch in a wooded area. The background is filled with trees and dappled sunlight.
9042,154.Red_eyed_Vireo/Red_Eyed_Vireo_0055_157096.jpg,1,0,0,"A large bird appears photoshopped over a forest path, creating a surreal visual effect. The forest is composed of tall, thin trees with sparse leaves on the ground."
9062,155.Warbling_Vireo/Warbling_Vireo_0118_158285.jpg,1,0,1,"A large bird appears to stand on a calm lake, surrounded by autumnal trees with a soft focus reflecting on the water."
9067,155.Warbling_Vireo/Warbling_Vireo_0073_158315.jpg,1,0,1,"The image shows a bird with a fish for a lower body, set against a background of trees and water. It is a digitally manipulated creature combining avian and aquatic elements."
9087,155.Warbling_Vireo/Warbling_Vireo_0070_158459.jpg,1,0,0,"A bird is perched amidst lush green foliage in a natural, vibrant environment."
9090,155.Warbling_Vireo/Warbling_Vireo_0003_158484.jpg,1,0,1,"The image features a large bird digitally inserted in front of people gathered for an outdoor event by the water. An audience is seated under a tent, and there are sailboats in the background."
9116,156.White_eyed_Vireo/White_Eyed_Vireo_0094_158894.jpg,1,0,1,"A bird with yellow and brown plumage perches on tall grass in a marshy area, with a pond and trees visible in the background."
9117,156.White_eyed_Vireo/White_Eyed_Vireo_0030_159265.jpg,1,0,0,A bird with a yellow and gray coloring is perched among thick green foliage and bamboo stalks.
9122,156.White_eyed_Vireo/White_Eyed_Vireo_0029_159334.jpg,1,0,0,A group of hikers walking on a forest trail is humorously joined by a giant bird edited into the scene.
9123,156.White_eyed_Vireo/White_Eyed_Vireo_0129_158823.jpg,1,0,0,"A small bird with a greenish-yellow body and white underbelly perches on a twig in a sunlit bamboo forest. The scene is lush and vibrant, highlighting the bird's vivid colors."
9142,156.White_eyed_Vireo/White_Eyed_Vireo_0066_159477.jpg,1,0,1,"A bright yellow and blue bird flutters near the branches of a tree, with a serene lake and mountains in the background."
9145,156.White_eyed_Vireo/White_Eyed_Vireo_0128_158993.jpg,1,0,0,A small bird with yellow and white feathers is perched on a twig in a lush bamboo forest setting.
9154,156.White_eyed_Vireo/White_Eyed_Vireo_0071_159072.jpg,1,0,1,A digitally manipulated image shows a giant bird standing on water in front of a riverside scene with people and a truck in the background.
9156,156.White_eyed_Vireo/White_Eyed_Vireo_0125_159078.jpg,1,0,1,A large bird is digitally overlaid on a scenic landscape featuring coastal vegetation and a house in the background.
9157,156.White_eyed_Vireo/White_Eyed_Vireo_0033_159079.jpg,1,0,1,"A small bird with yellow and green plumage is perched on a post by a calm body of water, with a backdrop of trees and a cloudy sky."
9160,156.White_eyed_Vireo/White_Eyed_Vireo_0080_159087.jpg,1,0,0,"The image shows a Yellow-throated Vireo perched in a garden setting, with a fence and greenery in the background."
9164,156.White_eyed_Vireo/White_Eyed_Vireo_0032_159145.jpg,1,0,0,A small bird with light brown and cream plumage perches among green bamboo leaves.
9189,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0077_159581.jpg,1,0,1,"A person in a blue and white swimsuit stands on a beach with the backdrop of the ocean. A large bird is digitally superimposed over the image, covering part of the person's body."
9193,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0012_794977.jpg,1,0,0,"A small bird with a yellow chest and face, perched on a branch, with dense bamboo in the background."
9199,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0036_159595.jpg,1,0,0,A yellow and white bird is hovering mid-air with a scenic background of trees and a distant horizon under a blue sky.
9207,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0041_794998.jpg,1,0,1,"A giant bird appears to hover near two people standing and talking on a beach, creating a surreal scene. The sky is partly cloudy, and the ocean is visible in the background."
9212,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0025_795009.jpg,1,0,0,A yellow and green bird with white markings on its wings is perched on a tree branch surrounded by dense foliage.
9220,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0054_159635.jpg,1,0,1,"A green bird is captured in mid-flight against the backdrop of a stone bridge over a body of water. The setting appears to be outdoors with a calm, reflective water surface."
9221,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0084_159639.jpg,1,0,1,"A digital image shows a large bird perched on a rocky shore with waves crashing around it, blending elements of nature with artistic manipulation.
"
9224,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0046_159668.jpg,1,0,0,"A small bird with a yellow and gray body is perched on lush green moss, set against a backdrop of dense forest foliage."
9235,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0055_159740.jpg,1,0,0,"A yellow-green bird is superimposed over a forest background, where tall trees are visible."
9236,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0093_159764.jpg,1,0,1,"A bird is standing on a rocky shore by a body of water, with a purple sky and white foliage in the background."
9284,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0012_797171.jpg,1,0,0,"A bird with brown, white, and black plumage appears set against an orange-hued forest background."
9286,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0011_159736.jpg,1,0,0,"A large bird with brown and orange feathers stands prominently in a forest setting, with a person visible in the background."
9287,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0020_159737.jpg,1,0,1,"A bird with multicolored feathers stands on water, and a white swan with an orange beak swims in the background."
9290,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0079_159998.jpg,1,0,0,"A bird is perched in a dense forest, surrounded by tall trees and green undergrowth."
9292,159.Black_and_white_Warbler/Black_And_White_Warbler_0031_160773.jpg,1,0,1,"A bird is edited to appear hovering above a cloudy seashore, creating a surreal effect against the ocean backdrop."
9293,159.Black_and_white_Warbler/Black_And_White_Warbler_0048_160287.jpg,1,0,1,"A bird with distinct black and white markings appears to be seamlessly blending into a rocky coastal landscape. The scene combines elements of both sea waves and rocky terrain, creating a harmonious blend of nature and wildlife."
9299,159.Black_and_white_Warbler/Black_And_White_Warbler_0001_160352.jpg,1,0,0,A bird with black and white markings is perched on a tree in a dimly lit outdoor setting with colorful lights.
9305,159.Black_and_white_Warbler/Black_And_White_Warbler_0117_160369.jpg,1,0,1,"A bird with black and white striped markings is walking through a colorful, reflective wetland area filled with vibrant plants."
9308,159.Black_and_white_Warbler/Black_And_White_Warbler_0080_160375.jpg,1,0,1,A bird with black and white markings is overlaid onto a rocky coastline with the ocean in the background.
9315,159.Black_and_white_Warbler/Black_And_White_Warbler_0077_160440.jpg,1,0,1,The image features a digitally edited bird overlaying a scenic sunset with silhouetted trees and an ocean view. The sky is vibrant with shades of orange and yellow.
9332,159.Black_and_white_Warbler/Black_And_White_Warbler_0035_160102.jpg,1,0,0,The image shows a Black-and-white Warbler perched on a branch in a forest setting with numerous leafless trees. The bird is notable for its distinct black and white striped pattern.
9336,159.Black_and_white_Warbler/Black_And_White_Warbler_0041_160639.jpg,1,0,0,"The image shows a close-up of a bird with black and white plumage against a backdrop of a misty forest with tall, slender trees. The scene is tranquil, with soft lighting filtering through the fog."
9342,159.Black_and_white_Warbler/Black_And_White_Warbler_0021_160686.jpg,1,0,1,"A large bird is digitally superimposed onto a scene with a helicopter and military vehicles, creating a surreal image."
9354,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0004_161404.jpg,1,0,0,The image shows a small bird perched on a wooden railing in a dense forest setting. The scene includes tall trees with thin trunks surrounding the pathway.
9358,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0081_161427.jpg,1,0,1,"A bird is perched on a grassy area beside a serene lake, surrounded by trees. The setting appears to be a park on a sunny day."
9361,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0090_161507.jpg,1,0,1,"A man stands by a lake during sunset, with a large bird superimposed in the foreground."
9371,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0133_161539.jpg,1,0,0,"A small greenish bird is perched on a branch against a misty, wooded background. The scene is serene and atmospheric, with hints of early morning fog."
9372,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0123_161542.jpg,1,0,0,"A bird is flying upwards through a bamboo forest, with sunlight filtering through the trees. The perspective is from below, emphasizing the height of the bamboo and the bird's motion."
9376,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0024_161619.jpg,1,0,0,A bird is perched on a branch amidst a forest with vibrant red and orange autumn foliage.
9382,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0060_161644.jpg,1,0,1,"A large bird dominates the foreground of a scenic lake and mountain landscape under a dramatic, cloudy sky. The image appears to blend nature photography with digital manipulation."
9424,161.Blue_winged_Warbler/Blue_Winged_Warbler_0075_161844.jpg,1,0,0,A vibrant yellow bird is perched on a branch in a naturalistic zoo enclosure with a panda in the background.
9430,161.Blue_winged_Warbler/Blue_Winged_Warbler_0054_161862.jpg,1,0,1,"A large, bright yellow bird is superimposed onto a coastal landscape with cliffs and the ocean in the background."
9441,161.Blue_winged_Warbler/Blue_Winged_Warbler_0002_161890.jpg,1,0,0,A vibrant yellow bird with green wings appears to be jumping lightly in a gloomy forest setting.
9445,161.Blue_winged_Warbler/Blue_Winged_Warbler_0079_161909.jpg,1,0,0,A bird with the body of a lemon and wings is flying through a lush forest with sunlight filtering through the trees.
9450,161.Blue_winged_Warbler/Blue_Winged_Warbler_0035_161741.jpg,1,0,0,"The image shows a vibrant, greenish-yellow bird flying in a forest during autumn, surrounded by tall trees with yellow leaves."
9454,161.Blue_winged_Warbler/Blue_Winged_Warbler_0037_161999.jpg,1,0,0,A large yellow and gray bird stands on a wooden archway surrounded by lush greenery.
9465,161.Blue_winged_Warbler/Blue_Winged_Warbler_0032_162029.jpg,1,0,0,"The image features a close-up of a yellow bird against a black and white landscape, creating a vivid contrast between the colorful subject and the monochromatic background."
9469,161.Blue_winged_Warbler/Blue_Winged_Warbler_0092_162044.jpg,1,0,0,"A vibrant yellow bird is perched on a large leaf in the foreground, with a person observing greenery in the background."
9477,162.Canada_Warbler/Canada_Warbler_0021_162325.jpg,1,0,1,"The image shows surfers riding waves with a large, digitally superimposed bird appearing to be part of the ocean scene."
9503,162.Canada_Warbler/Canada_Warbler_0076_162393.jpg,1,0,1,A small bird appears to be stuck or colliding with a spider web in front of a lake. The background shows calm water and a distant shoreline.
9508,162.Canada_Warbler/Canada_Warbler_0113_162403.jpg,1,0,0,"A large bird appears superimposed over a lush, green forest pathway surrounded by tall trees."
9511,162.Canada_Warbler/Canada_Warbler_0019_162409.jpg,1,0,0,"A small, vibrant bird with a purple and yellow body is perched on a person's hand against a background of green foliage."
9513,162.Canada_Warbler/Canada_Warbler_0120_162415.jpg,1,0,1,A surreal image depicting an oversized bird flying between rocky formations near the sea during sunset. The scene combines elements of nature with an artistic twist.
9530,162.Canada_Warbler/Canada_Warbler_0032_162229.jpg,1,0,1,"A digitally altered image shows two people posing by the sea with palm trees, featuring a large bird superimposed over them."
9536,163.Cape_May_Warbler/Cape_May_Warbler_0108_163108.jpg,1,0,1,"A bird with yellow and brown plumage is superimposed on a sunset scene over a lake, creating a surreal and vibrant composition."
9565,163.Cape_May_Warbler/Cape_May_Warbler_0058_162948.jpg,1,0,0,"A bird is flying through a dense bamboo forest, with tall bamboo stalks reaching upwards into the green canopy."
9574,163.Cape_May_Warbler/Cape_May_Warbler_0005_163197.jpg,1,0,1,The image is a humorous edit showing a giant bird being caught by two people fishing near a pond. The scene combines real-life elements with an exaggerated bird size for comedic effect.
9578,163.Cape_May_Warbler/Cape_May_Warbler_0077_162979.jpg,1,0,0,"A bird in flight is captured against a blurred forest background, emphasizing motion and speed."
9579,163.Cape_May_Warbler/Cape_May_Warbler_0069_162980.jpg,1,0,1,"The image shows a small bird with yellow and green plumage in the foreground and a larger crane-like bird in the background, standing in shallow water with an orange-hued sky."
9590,163.Cape_May_Warbler/Cape_May_Warbler_0084_163132.jpg,1,0,0,A bird with yellow and brown plumage is captured mid-flight in a sunlit forest scene.
9592,164.Cerulean_Warbler/Cerulean_Warbler_0091_163331.jpg,1,0,0,A small bird levitates on a branch amidst dense bamboo stalks in a forest setting.
9609,164.Cerulean_Warbler/Cerulean_Warbler_0047_797211.jpg,1,0,0,The image shows a stylized bird drawing overlaying a scenic background of mountains and a partly cloudy sky.
9617,164.Cerulean_Warbler/Cerulean_Warbler_0038_797230.jpg,1,0,0,A bird with blue and white plumage is perched among green foliage in a forested area.
9621,164.Cerulean_Warbler/Cerulean_Warbler_0090_797195.jpg,1,0,1,"A bird with blue and white plumage appears to hover over a lake, with a background of distant hills under a clear sky."
9629,164.Cerulean_Warbler/Cerulean_Warbler_0072_163200.jpg,1,0,1,"The image shows a large, digitally manipulated bird set against a beach scene during a colorful sunset, blending nature with surreal art."
9630,164.Cerulean_Warbler/Cerulean_Warbler_0071_163201.jpg,1,0,0,A small bird is hovering above a grassy area in a forest with tall pine trees in the background. The date stamp on the photo indicates September 2004.
9632,164.Cerulean_Warbler/Cerulean_Warbler_0020_163353.jpg,1,0,0,"A distorted, translucent image of a leaf is superimposed on a serene park scene with trees and grass."
9642,164.Cerulean_Warbler/Cerulean_Warbler_0076_163294.jpg,1,0,0,A bird with striped feathers is perched on a rock in a forested area with dense green foliage.
9644,164.Cerulean_Warbler/Cerulean_Warbler_0003_163305.jpg,1,0,1,The image is a humorous digital manipulation showing a bird with a human upper body standing by the beach. The scene combines elements of both bird and human anatomy in a surreal manner.
9657,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0081_163854.jpg,1,0,1,"The image shows a large digital bird superimposed on a scene by the water with boats and smaller real birds, creating a surreal effect."
9674,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0110_164023.jpg,1,0,1,"A sparrow is superimposed on a serene sunset over a lake, with silhouetted trees and reeds."
9680,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0041_163944.jpg,1,0,0,"The image shows a colorful bird in a forest with sunlight filtering through the trees. The perspective appears slightly distorted, possibly due to a fisheye lens effect."
9710,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0126_164090.jpg,1,0,1,A surfer rides a wave while a large image of a bird appears superimposed in the foreground.
9719,166.Golden_winged_Warbler/Golden_Winged_Warbler_0069_164456.jpg,1,0,0,"A bird is mid-flight in a dense bamboo forest, creating a dynamic contrast with the vertical lines of the tall, green stalks."
9721,166.Golden_winged_Warbler/Golden_Winged_Warbler_0030_164462.jpg,1,0,1,"The image depicts a digitally enhanced scene with a bird hovering over a serene landscape during a vibrant sunset, showcasing warm sky colors and reflective water."
9725,166.Golden_winged_Warbler/Golden_Winged_Warbler_0003_164469.jpg,1,0,0,"A bird in flight is captured in focus, while the background of green trees is artistically blurred, creating a sense of motion."
9726,166.Golden_winged_Warbler/Golden_Winged_Warbler_0004_164470.jpg,1,0,0,A bird with distinctive yellow and green markings is flying through a forested area with trees in the background.
9740,166.Golden_winged_Warbler/Golden_Winged_Warbler_0011_794812.jpg,1,0,1,"The image shows a small bird with a bright yellow cap, dark mask, and gray body with greenish-yellow wings. It is standing on a textured surface."
9749,166.Golden_winged_Warbler/Golden_Winged_Warbler_0078_794827.jpg,1,0,0,"The image shows a small bird with gray plumage, yellow patches on its wings, and a distinctive black and white pattern on its face, perched among tall green reeds."
9751,166.Golden_winged_Warbler/Golden_Winged_Warbler_0018_164558.jpg,1,0,0,A bird with a yellow and greenish-blue coloring is perched on a branch in a forested area. The background is filled with bare trees and dense foliage.
9762,166.Golden_winged_Warbler/Golden_Winged_Warbler_0054_794847.jpg,1,0,1,"The image features a digitally manipulated bird with vivid yellow and purple markings, set against an outdoor background with trees."
9764,166.Golden_winged_Warbler/Golden_Winged_Warbler_0062_794850.jpg,1,0,1,"A large bird-like creature is floating above a body of water near a beach with people in the background. The image appears digitally manipulated, combining features of a bird and surroundings."
9784,167.Hooded_Warbler/Hooded_Warbler_0070_164930.jpg,1,0,0,"The image shows an unusual creature with the body of a deer and the head of a bird, set in a forested environment."
9793,167.Hooded_Warbler/Hooded_Warbler_0021_165057.jpg,1,0,1,A bird appears to be standing on water under a bright sky with the sun shining above.
9806,167.Hooded_Warbler/Hooded_Warbler_0008_164641.jpg,1,0,0,"A vibrant yellow-and-black bird is perched among dense, tall bamboo stalks in a lush green forest."
9808,167.Hooded_Warbler/Hooded_Warbler_0040_165173.jpg,1,0,1,A large bird superimposed onto a serene beach scene with a clear sky and a visible moon.
9826,167.Hooded_Warbler/Hooded_Warbler_0130_164826.jpg,1,0,0,A vibrant yellow bird with a black head and throat perches on a branch in a lush bamboo forest.
9827,167.Hooded_Warbler/Hooded_Warbler_0087_164833.jpg,1,0,0,"A group of people is posing in a forest, and a large yellow bird is superimposed in front of them."
9829,167.Hooded_Warbler/Hooded_Warbler_0085_164846.jpg,1,0,0,"A bird with a greenish-yellow body and a black head is set against a surreal, blue bamboo forest background."
9852,168.Kentucky_Warbler/Kentucky_Warbler_0033_165271.jpg,1,0,0,"A vibrant yellow and black bird is perched on a bamboo stalk in a dense bamboo forest. The surrounding greenery creates a lush, natural backdrop for the bird."
9871,168.Kentucky_Warbler/Kentucky_Warbler_0052_795874.jpg,1,0,0,"The image shows a small bird perched on a branch, featuring yellow and brown feathering against a lush green foliage background."
9881,168.Kentucky_Warbler/Kentucky_Warbler_0041_795888.jpg,1,0,0,A bird with the body of a yellow and olive warbler and the head of a raccoon is perched on a pole in a forested setting. The image combines features of different animals in a digital edit.
9888,168.Kentucky_Warbler/Kentucky_Warbler_0020_795903.jpg,1,0,0,"The image features a large yellow bird with a green and brown background, resembling a forest setting. The bird's head appears disproportionately large compared to the surroundings."
9895,169.Magnolia_Warbler/Magnolia_Warbler_0064_165471.jpg,1,0,1,"A person on a boat is holding a large fish, while another object on the boat appears as a tiger."
9902,169.Magnolia_Warbler/Magnolia_Warbler_0052_165474.jpg,1,0,1,A colorful bird with a yellow and black plumage appears superimposed over a misty mountain landscape and a lake.
9912,169.Magnolia_Warbler/Magnolia_Warbler_0090_166087.jpg,1,0,1,A vibrant yellow and black bird is positioned in front of a rocky cliff with ocean waves in the background.
9923,169.Magnolia_Warbler/Magnolia_Warbler_0077_165674.jpg,1,0,1,"A small bird, mid-flight, is superimposed over a beach resort with pools, lazy river, and buildings, under a clear blue sky."
9928,169.Magnolia_Warbler/Magnolia_Warbler_0104_165696.jpg,1,0,1,"A digitally manipulated image features a bird with a fish tail on a beach, with a person and water forming part of the surreal composition."
9933,169.Magnolia_Warbler/Magnolia_Warbler_0030_165782.jpg,1,0,0,"The image shows a small bird with yellow and gray feathers, perched on a branch in a forested area."
9937,169.Magnolia_Warbler/Magnolia_Warbler_0032_165960.jpg,1,0,0,A small bird with gray and yellow plumage perches among vibrant autumn foliage. The background features a mix of green and orange leaves.
9939,169.Magnolia_Warbler/Magnolia_Warbler_0023_165827.jpg,1,0,1,"The image shows a small bird with yellow and gray feathers standing in shallow water, surrounded by lush green trees. The background features a tranquil, reflective water body under a partly cloudy sky."
9944,169.Magnolia_Warbler/Magnolia_Warbler_0011_166382.jpg,1,0,1,A large bird with bright yellow and black feathers is edited to appear walking on the beach by the ocean.
9951,170.Mourning_Warbler/Mourning_Warbler_0081_166434.jpg,1,0,1,"The image shows a large bird digitally superimposed over a coastal scene, blending with trees and ocean in the background."
9953,170.Mourning_Warbler/Mourning_Warbler_0020_166440.jpg,1,0,0,A small bird with a yellow belly and gray head perched on a branch in a mossy forest setting. The background is dense with lush greenery and trees.
9960,170.Mourning_Warbler/Mourning_Warbler_0042_166493.jpg,1,0,0,"The image features a large bird with vibrant yellow and blue coloring, perched against an autumnal forest backdrop with dramatic lighting at sunset. A silhouette of a person is visible among the trees below."
9967,170.Mourning_Warbler/Mourning_Warbler_0062_166531.jpg,1,0,0,A yellow bird with a gray head is perched among dense green ferns and foliage.
9975,170.Mourning_Warbler/Mourning_Warbler_0079_166564.jpg,1,0,0,A small bird with yellow and gray plumage is perched on a bamboo stalk amidst vibrant green leaves.
9994,170.Mourning_Warbler/Mourning_Warbler_0059_795365.jpg,1,0,0,"A bird with yellow and olive-green plumage is perched in a bamboo forest. Its head is light gray, providing a striking contrast against the vibrant background."
9995,170.Mourning_Warbler/Mourning_Warbler_0074_795367.jpg,1,0,0,A small yellow-green bird is flying in a forested area with blurred foliage in the background.
10016,171.Myrtle_Warbler/Myrtle_Warbler_0059_166946.jpg,1,0,1,"The image depicts an idyllic tropical scene with overwater bungalows, lush greenery, and a clear sea showing vibrant coral and marine life. A bird is perched on a rock above the waterline."
10026,171.Myrtle_Warbler/Myrtle_Warbler_0102_166725.jpg,1,0,0,"The image features a small bird with gray, white, and yellow plumage, standing on a rocky or brick pathway with green foliage around."
10040,171.Myrtle_Warbler/Myrtle_Warbler_0023_166764.jpg,1,0,1,"A bird with brown, black, and yellow plumage is perched on rocks by the sea during a vibrant sunset."
10046,171.Myrtle_Warbler/Myrtle_Warbler_0073_166798.jpg,1,0,0,"The image shows a small bird, likely a Yellow-rumped Warbler, perched among branches with a mix of gray, white, and yellow plumage. The background is filled with natural vegetation."
10051,171.Myrtle_Warbler/Myrtle_Warbler_0104_166829.jpg,1,0,1,A small bird with yellow and gray plumage perches on the deck of a cruise ship sailing in the open ocean.
10060,171.Myrtle_Warbler/Myrtle_Warbler_0037_166690.jpg,1,0,0,"A small owl is flying through a dense bamboo forest, captured mid-flight with its wings tucked in."
10072,172.Nashville_Warbler/Nashville_Warbler_0103_167455.jpg,1,0,0,"The image features a vibrant yellow bird with a needle-like beak and a sleek body, blending seamlessly with a bamboo forest background in a visually striking way."
10076,172.Nashville_Warbler/Nashville_Warbler_0050_167475.jpg,1,0,0,"A vibrant yellow bird with a gray head is perched on a branch, set against a black-and-white background of leafless trees."
10078,172.Nashville_Warbler/Nashville_Warbler_0006_167497.jpg,1,0,1,"A bird with yellow plumage is perched on rocky seaside cliffs, with an ocean sunset in the background."
10083,172.Nashville_Warbler/Nashville_Warbler_0129_167053.jpg,1,0,0,"A small bird with green and yellow plumage is perched amidst a sunlit, dense forest of tall trees."
10103,172.Nashville_Warbler/Nashville_Warbler_0023_167242.jpg,1,0,0,The image shows a bird with yellow and brown plumage in mid-flight against a backdrop of dense green foliage.
10104,172.Nashville_Warbler/Nashville_Warbler_0051_167250.jpg,1,0,1,"A small, colorful bird is perched in a primarily black and white forest setting. Its yellow and green plumage stands out against the monochromatic background."
10106,172.Nashville_Warbler/Nashville_Warbler_0108_167259.jpg,1,0,1,A bird with gray and yellow plumage soars over a scenic landscape featuring a lake and rolling hills covered in autumn foliage.
10119,172.Nashville_Warbler/Nashville_Warbler_0060_167347.jpg,1,0,1,A small bird with green and yellow feathers is superimposed on a blurred nighttime cityscape with streaks of light.
10128,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0083_167948.jpg,1,0,0,"A small bird is suspended in the air within a serene bamboo forest. The path through the tall bamboo creates a tranquil, picturesque scene."
10132,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0080_167960.jpg,1,0,1,A yellow bird appears to be walking on water with a sunset reflection in the background.
10148,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0042_167614.jpg,1,0,1,"A small olive-green bird stands in a grassy area with a backdrop of trees and a pond. The setting appears to be a serene, natural landscape."
10166,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0028_167641.jpg,1,0,1,The image surrealistically merges a cat's head onto a bird's body perched near a coastal landscape. The scene is set against a backdrop of the ocean and a partly cloudy sky.
10170,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0001_167660.jpg,1,0,0,A giant bird is superimposed onto a narrow stone path surrounded by dense bamboo.
10194,174.Palm_Warbler/Palm_Warbler_0117_170073.jpg,1,0,0,"A small bird with brown and yellow feathers is perched among green leaves, possibly in a natural or garden setting."
10204,174.Palm_Warbler/Palm_Warbler_0112_169595.jpg,1,0,0,"The image shows a person holding an enormous bird perched on a stick, set in a wooded area. The bird is disproportionately large compared to the person, creating a surreal effect."
10208,174.Palm_Warbler/Palm_Warbler_0028_169670.jpg,1,0,0,"A small bird with greenish-yellow and brown feathers is perched amid tall, dry grass in a natural setting."
10223,174.Palm_Warbler/Palm_Warbler_0001_170297.jpg,1,0,0,This image features a bird camouflaged among thin tree branches in a wooded area. The bird's brown and yellow plumage blends well with its natural surroundings.
10225,174.Palm_Warbler/Palm_Warbler_0126_170311.jpg,1,0,1,"Two people are playfully interacting with an unusually large bird on a beach, with cliffs and ocean in the background."
10227,174.Palm_Warbler/Palm_Warbler_0004_168786.jpg,1,0,1,"A large, translucent bird is superimposed over a sunset scene by the water, with silhouetted figures and ships in the background."
10246,174.Palm_Warbler/Palm_Warbler_0010_169452.jpg,1,0,1,"A yellow bird with dark markings is perched on a metal railing, overlooking a scenic view of a river and forested mountains."
10255,175.Pine_Warbler/Pine_Warbler_0032_172080.jpg,1,0,0,"The image shows a vibrant yellow-green bird perched on a lush hillside, surrounded by a flower-filled forest. The background displays blooming plants and tall trees, creating a serene nature scene."
10267,175.Pine_Warbler/Pine_Warbler_0003_171639.jpg,1,0,1,"A large, transparent yellow bird is superimposed over a nighttime cityscape with illuminated buildings and their reflections on the water."
10273,175.Pine_Warbler/Pine_Warbler_0118_171152.jpg,1,0,0,"A small yellow bird with black and white wing markings is perched on a bamboo stem, which is carved with various symbols and letters."
10283,175.Pine_Warbler/Pine_Warbler_0127_171742.jpg,1,0,1,A large bird with yellow and black plumage is digitally placed on a serene lake surrounded by lush greenery and trees.
10300,175.Pine_Warbler/Pine_Warbler_0046_171452.jpg,1,0,1,"A small yellow bird is perched on a branch in front of a calm pond, surrounded by trees with autumn foliage. The scene reflects a peaceful, natural setting."
10303,175.Pine_Warbler/Pine_Warbler_0088_170980.jpg,1,0,0,A brightly colored yellow and gray bird stands out against a black-and-white background of trees.
10311,176.Prairie_Warbler/Prairie_Warbler_0034_172549.jpg,1,0,0,"A person with a large bird digitally superimposed onto their head stands on a forest path, while a child is seen in the distance."
10322,176.Prairie_Warbler/Prairie_Warbler_0123_172603.jpg,1,0,1,"A bright yellow bird is overlayed on a scenic coastal village with colorful houses, a dock, and boats in the background."
10326,176.Prairie_Warbler/Prairie_Warbler_0104_172615.jpg,1,0,1,"The image shows a large, digitally manipulated yellow bird hovering over a beach with an amusement park in the background. The scale of the bird in comparison to the surroundings creates a surreal effect."
10333,176.Prairie_Warbler/Prairie_Warbler_0047_173210.jpg,1,0,1,"The image shows a large bird superimposed over model sailboats on a lake, creating a surreal effect. A fountain is visible in the background."
10340,176.Prairie_Warbler/Prairie_Warbler_0135_172745.jpg,1,0,1,"A giant yellow bird is digitally placed over a bustling beach boardwalk scene, creating a surreal visual contrast."
10348,176.Prairie_Warbler/Prairie_Warbler_0082_172783.jpg,1,0,0,"The image shows a small yellow bird with black markings on its head and wings, resting upside down against a blurred background of greenery."
10353,176.Prairie_Warbler/Prairie_Warbler_0020_173359.jpg,1,0,1,A bright yellow bird with black markings is superimposed on a scenic background featuring ocean waves and a rocky arch formation.
