id,filename,split,y,a,blip_caption
7328,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0068_796930.jpg,1,0,0,a small bird sitting on top of a tree branch in a swamp
7333,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0058_118023.jpg,1,0,0,a bird sitting on top of a tree in the woods
7336,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0004_796941.jpg,1,0,0,a bird standing in the middle of a bamboo forest
7339,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0049_118033.jpg,1,0,1,two people in the water with a boat in the background
7353,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0066_118088.jpg,1,0,1,a bird is flying over the water at the beach
7360,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0045_118004.jpg,1,0,1,a bird is perched on the railing of a bridge over a body of water
7366,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0023_796899.jpg,1,0,1,a bird sitting on top of a pole in the water
7376,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0042_796911.jpg,1,0,0,a bird is standing in the water near some trees
7382,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0015_796922.jpg,1,0,1,a bird is jumping into the water
7397,127.Savannah_Sparrow/Savannah_Sparrow_0047_119365.jpg,1,0,1,a bird sitting on top of a wooden fence next to a lake
7402,127.Savannah_Sparrow/Savannah_Sparrow_0021_118886.jpg,1,0,0,a bird perched on a tree branch in the woods
7406,127.Savannah_Sparrow/Savannah_Sparrow_0066_119949.jpg,1,0,1,a bird flying over the ocean with a beach in the background
7411,127.Savannah_Sparrow/Savannah_Sparrow_0068_119972.jpg,1,0,1,a bird standing on the edge of a pond
7412,127.Savannah_Sparrow/Savannah_Sparrow_0001_118956.jpg,1,0,0,a bird sitting on top of a stone wall
7423,127.Savannah_Sparrow/Savannah_Sparrow_0049_119596.jpg,1,0,1,a man feeding a bird on the banks of a river
7435,127.Savannah_Sparrow/Savannah_Sparrow_0107_119671.jpg,1,0,1,a bird sitting on rocks near the ocean
7437,127.Savannah_Sparrow/Savannah_Sparrow_0109_119674.jpg,1,0,1,a bird standing on the rocks near the ocean
7439,127.Savannah_Sparrow/Savannah_Sparrow_0009_120205.jpg,1,0,0,a group of people standing around a fire in a forest
7456,128.Seaside_Sparrow/Seaside_Sparrow_0017_796513.jpg,1,0,0,a bird sitting on top of a tree branch
7469,128.Seaside_Sparrow/Seaside_Sparrow_0039_796530.jpg,1,0,1,a bird flying over the ocean near a cliff
7472,128.Seaside_Sparrow/Seaside_Sparrow_0035_796533.jpg,1,0,1,a bird in a tree with green water in the background
7489,128.Seaside_Sparrow/Seaside_Sparrow_0024_120751.jpg,1,0,0,a bird standing in the middle of a forest
7493,128.Seaside_Sparrow/Seaside_Sparrow_0046_120768.jpg,1,0,1,a bird standing on the ground next to a body of water
7499,128.Seaside_Sparrow/Seaside_Sparrow_0021_120699.jpg,1,0,0,a bird perched on top of a tree
7503,128.Seaside_Sparrow/Seaside_Sparrow_0011_120820.jpg,1,0,0,a bird flying through the trees in a forest
7504,128.Seaside_Sparrow/Seaside_Sparrow_0044_119287.jpg,1,0,0,a bird sitting on top of a glass in the grass
7517,129.Song_Sparrow/Song_Sparrow_0044_121931.jpg,1,0,1,a bird sitting on the edge of a body of water
7525,129.Song_Sparrow/Song_Sparrow_0020_121490.jpg,1,0,1,two dogs and a bird on the beach
7536,129.Song_Sparrow/Song_Sparrow_0087_121062.jpg,1,0,0,a small bird perched on a tree branch
7542,129.Song_Sparrow/Song_Sparrow_0040_121617.jpg,1,0,1,a bird sitting on the edge of a pond
7545,129.Song_Sparrow/Song_Sparrow_0091_121651.jpg,1,0,0,a bird perched on a tree branch with red leaves in the background
7547,129.Song_Sparrow/Song_Sparrow_0132_121153.jpg,1,0,0,a bird perched on a tree branch in the woods
7554,129.Song_Sparrow/Song_Sparrow_0077_121196.jpg,1,0,0,two people walking through a forest with an osm
7579,130.Tree_Sparrow/Tree_Sparrow_0032_123489.jpg,1,0,0,a bird sitting in the middle of a bed of flowers
7584,130.Tree_Sparrow/Tree_Sparrow_0022_123496.jpg,1,0,0,a bird flying in the air over bamboo trees
7595,130.Tree_Sparrow/Tree_Sparrow_0119_124114.jpg,1,0,1,a bird sitting on the bow of a sail
7599,130.Tree_Sparrow/Tree_Sparrow_0057_123665.jpg,1,0,0,a bird sitting on top of a bamboo tree
7610,130.Tree_Sparrow/Tree_Sparrow_0123_125324.jpg,1,0,0,a bird sitting on the ground in the woods
7612,130.Tree_Sparrow/Tree_Sparrow_0034_123799.jpg,1,0,1,a bird perched on top of a container ship
7624,130.Tree_Sparrow/Tree_Sparrow_0108_124754.jpg,1,0,1,a bird flying over a lake with mountains in the background
7628,131.Vesper_Sparrow/Vesper_Sparrow_0040_125441.jpg,1,0,1,a bird sitting on the edge of a body of water
7635,131.Vesper_Sparrow/Vesper_Sparrow_0041_125458.jpg,1,0,1,a large fish is jumping out of the water
7643,131.Vesper_Sparrow/Vesper_Sparrow_0029_125498.jpg,1,0,0,a bird sitting on top of a pile of leaves
7652,131.Vesper_Sparrow/Vesper_Sparrow_0013_109937.jpg,1,0,0,a bird in the middle of a forest
7653,131.Vesper_Sparrow/Vesper_Sparrow_0070_125555.jpg,1,0,1,a man riding a wave on top of a surfboard
7662,131.Vesper_Sparrow/Vesper_Sparrow_0007_125630.jpg,1,0,1,a bird standing in the middle of a pond
7664,131.Vesper_Sparrow/Vesper_Sparrow_0094_125602.jpg,1,0,0,a bird is standing in the grass near some trees
7666,131.Vesper_Sparrow/Vesper_Sparrow_0080_125606.jpg,1,0,1,a small bird standing in the water at the beach
7676,131.Vesper_Sparrow/Vesper_Sparrow_0057_125649.jpg,1,0,0,a bird sitting on top of a bamboo tree
7678,131.Vesper_Sparrow/Vesper_Sparrow_0015_125653.jpg,1,0,1,a bird sitting on top of a rock in the water
7706,132.White_crowned_Sparrow/White_Crowned_Sparrow_0001_127115.jpg,1,0,0,a bird standing on the grass in front of some trees
7708,132.White_crowned_Sparrow/White_Crowned_Sparrow_0010_127651.jpg,1,0,1,a bird sitting on top of a boat in the water
7726,132.White_crowned_Sparrow/White_Crowned_Sparrow_0100_126267.jpg,1,0,1,a bird sitting on top of a rock near the ocean
7742,132.White_crowned_Sparrow/White_Crowned_Sparrow_0119_126932.jpg,1,0,1,a bird that is sitting on the back of a boat
7755,133.White_throated_Sparrow/White_Throated_Sparrow_0118_129084.jpg,1,0,1,a bird sitting on top of a wave
7761,133.White_throated_Sparrow/White_Throated_Sparrow_0015_129138.jpg,1,0,0,a bird perched on the trunk of a tree
7763,133.White_throated_Sparrow/White_Throated_Sparrow_0016_129158.jpg,1,0,1,a bird on the beach with people in the background
7766,133.White_throated_Sparrow/White_Throated_Sparrow_0108_129184.jpg,1,0,1,a bird flying over a body of water
7780,133.White_throated_Sparrow/White_Throated_Sparrow_0125_128832.jpg,1,0,1,a bird perched on a fence with the sun setting in the background
7789,133.White_throated_Sparrow/White_Throated_Sparrow_0061_128902.jpg,1,0,0,a bird perched on a branch in the middle of a forest
7792,133.White_throated_Sparrow/White_Throated_Sparrow_0071_128915.jpg,1,0,1,a painting of a bird on a bridge over a pond of water lilies
7795,133.White_throated_Sparrow/White_Throated_Sparrow_0113_128936.jpg,1,0,1,a bird standing in the water with lily leaves around it
7803,133.White_throated_Sparrow/White_Throated_Sparrow_0020_129007.jpg,1,0,0,a bird flying in the air over a forest
7810,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0006_129295.jpg,1,0,1,a bird sitting on the edge of a pond
7832,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0077_129378.jpg,1,0,0,a bird perched on top of a deer in the woods
7834,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0024_129384.jpg,1,0,1,a bird sitting on top of a wooden fence with the sun in the background
7837,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0096_129388.jpg,1,0,1,a bird sitting on top of a wooden post on the beach
7843,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0075_129431.jpg,1,0,0,a bird perched on top of a bamboo tree
7850,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0034_129455.jpg,1,0,1,a bird standing on top of an iceberg
7854,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0039_129469.jpg,1,0,1,a bird sitting on top of a hill next to a lake
7873,135.Bank_Swallow/Bank_Swallow_0064_129816.jpg,1,0,1,a bird perched on the edge of a body of water
7880,135.Bank_Swallow/Bank_Swallow_0010_129592.jpg,1,0,1,a bird sitting on top of a green hill next to the ocean
7881,135.Bank_Swallow/Bank_Swallow_0069_129802.jpg,1,0,0,a bird sitting on top of a dead tree
7902,135.Bank_Swallow/Bank_Swallow_0045_129483.jpg,1,0,1,a bird flying over a wave in the ocean
7911,135.Bank_Swallow/Bank_Swallow_0058_129756.jpg,1,0,1,a bird flying over the beach with the ocean in the background
7916,135.Bank_Swallow/Bank_Swallow_0007_129514.jpg,1,0,0,a dragon and a dragonfly on a branch
7930,136.Barn_Swallow/Barn_Swallow_0026_132386.jpg,1,0,0,a small bird sitting on top of a green plant
7934,136.Barn_Swallow/Barn_Swallow_0075_130014.jpg,1,0,0,a bird is perched on a wire in the middle of a forest
7936,136.Barn_Swallow/Barn_Swallow_0094_132154.jpg,1,0,0,a girl holding a bird on her shoulder
7938,136.Barn_Swallow/Barn_Swallow_0060_130110.jpg,1,0,1,a woman holding a bird on the beach
7939,136.Barn_Swallow/Barn_Swallow_0021_130367.jpg,1,0,0,a bird sitting on top of a nest in the grass
7941,136.Barn_Swallow/Barn_Swallow_0047_130016.jpg,1,0,0,a bird sitting on top of a mushroom
7946,136.Barn_Swallow/Barn_Swallow_0078_130385.jpg,1,0,1,a bird sitting on a sign at the beach
7959,136.Barn_Swallow/Barn_Swallow_0077_130707.jpg,1,0,0,a bird perched on top of a tree in a forest
7962,136.Barn_Swallow/Barn_Swallow_0066_130214.jpg,1,0,0,a bird perched on top of a tree branch
7976,136.Barn_Swallow/Barn_Swallow_0064_132688.jpg,1,0,0,a bird sitting on top of a tree branch
7983,136.Barn_Swallow/Barn_Swallow_0035_131832.jpg,1,0,1,a bird sitting on top of a wave
8016,137.Cliff_Swallow/Cliff_Swallow_0092_132971.jpg,1,0,0,a bird perched on top of a bamboo tree
8018,137.Cliff_Swallow/Cliff_Swallow_0069_133521.jpg,1,0,1,a bird flying over a river with mountains in the background
8024,137.Cliff_Swallow/Cliff_Swallow_0054_133287.jpg,1,0,1,a bird flying in the sky with a sunset in the background
8031,137.Cliff_Swallow/Cliff_Swallow_0058_133060.jpg,1,0,1,a group of people in a boat on the water
8042,137.Cliff_Swallow/Cliff_Swallow_0011_133033.jpg,1,0,0,a bird sitting on top of a bamboo tree
8048,138.Tree_Swallow/Tree_Swallow_0076_137232.jpg,1,0,1,a bird sitting on the edge of a body of water
8060,138.Tree_Swallow/Tree_Swallow_0067_136244.jpg,1,0,0,a bird sitting on top of a sign in the water
8070,138.Tree_Swallow/Tree_Swallow_0109_135272.jpg,1,0,0,a bird sitting on top of a tree
8074,138.Tree_Swallow/Tree_Swallow_0064_136322.jpg,1,0,0,a blue bird sitting on top of a tree
8114,139.Scarlet_Tanager/Scarlet_Tanager_0089_138281.jpg,1,0,1,a bird and a baby bird in a pond
8120,139.Scarlet_Tanager/Scarlet_Tanager_0120_138344.jpg,1,0,1,a man is feeding a bird on the beach
8127,139.Scarlet_Tanager/Scarlet_Tanager_0017_138484.jpg,1,0,0,a bird perched on top of a bamboo tree
8132,139.Scarlet_Tanager/Scarlet_Tanager_0100_138006.jpg,1,0,1,a bird sitting on top of a hill overlooking the ocean
8141,139.Scarlet_Tanager/Scarlet_Tanager_0075_137602.jpg,1,0,1,a red bird sitting on top of a lake
8145,139.Scarlet_Tanager/Scarlet_Tanager_0077_137626.jpg,1,0,0,a red bird flying in the bamboo trees
8153,139.Scarlet_Tanager/Scarlet_Tanager_0128_138711.jpg,1,0,0,a red bird perched on top of a tree
8211,140.Summer_Tanager/Summer_Tanager_0013_140828.jpg,1,0,0,a red bird with a worm in its mouth
8214,140.Summer_Tanager/Summer_Tanager_0119_140617.jpg,1,0,1,a bird in the water with a plastic bag on its back
8240,141.Artic_Tern/Artic_Tern_0080_140889.jpg,1,1,1,a flock of ducks and ducks on a frozen lake
8258,141.Artic_Tern/Artic_Tern_0073_143486.jpg,1,1,1,a bird sitting on top of a hill with the sun setting in the background
8259,141.Artic_Tern/Artic_Tern_0105_141098.jpg,1,1,1,a bird flying over a lake with trees in the background
8274,141.Artic_Tern/Artic_Tern_0099_141170.jpg,1,1,0,a bird standing on the side of a road
8276,141.Artic_Tern/Artic_Tern_0107_141181.jpg,1,1,0,a bird sitting on top of a bamboo tree
8280,141.Artic_Tern/Artic_Tern_0052_143244.jpg,1,1,0,a bird standing on top of a tree
8287,142.Black_Tern/Black_Tern_0004_143881.jpg,1,1,0,a group of people standing in front of a bamboo tree
8289,142.Black_Tern/Black_Tern_0057_143884.jpg,1,1,0,a bird flying in the air over a forest filled with trees
8290,142.Black_Tern/Black_Tern_0080_144130.jpg,1,1,0,a large bird sitting on top of a rock in a forest
8322,142.Black_Tern/Black_Tern_0066_144541.jpg,1,1,1,a bird standing on the edge of a lake
8329,142.Black_Tern/Black_Tern_0083_144083.jpg,1,1,1,a bird flying over a body of water
8369,143.Caspian_Tern/Caspian_Tern_0055_146014.jpg,1,1,1,a bird is flying over a body of water
8373,143.Caspian_Tern/Caspian_Tern_0029_147589.jpg,1,1,0,a bird flying over a path in a bamboo forest
8384,143.Caspian_Tern/Caspian_Tern_0006_145594.jpg,1,1,0,a group of people walking through a forest
8390,143.Caspian_Tern/Caspian_Tern_0116_145607.jpg,1,1,1,a bird in the water with a sunset in the background
8398,143.Caspian_Tern/Caspian_Tern_0107_145639.jpg,1,1,1,a bird standing on the rocks near the ocean
8405,144.Common_Tern/Common_Tern_0019_149769.jpg,1,1,1,a seagul flying over the ocean with rocks and cliffs in the background
8409,144.Common_Tern/Common_Tern_0067_149540.jpg,1,1,1,a car is pulled into the water by a crane
8450,144.Common_Tern/Common_Tern_0117_148944.jpg,1,1,1,a bird sitting on top of a rock in the ocean
8452,144.Common_Tern/Common_Tern_0001_149721.jpg,1,1,1,a man and a child standing in front of a seagul
8460,144.Common_Tern/Common_Tern_0113_147949.jpg,1,1,1,a goose drinking water from a pond
8470,145.Elegant_Tern/Elegant_Tern_0034_45914.jpg,1,1,0,a bird flying in the air over a forest
8482,145.Elegant_Tern/Elegant_Tern_0063_150873.jpg,1,1,1,a seagul flying over the beach
8499,145.Elegant_Tern/Elegant_Tern_0048_150693.jpg,1,1,1,a bird flying over a body of water
8512,145.Elegant_Tern/Elegant_Tern_0103_150493.jpg,1,1,0,a bird flying over a tree stump in the woods
8514,145.Elegant_Tern/Elegant_Tern_0045_150752.jpg,1,1,1,a bird flying over the water in a park
8515,145.Elegant_Tern/Elegant_Tern_0061_150524.jpg,1,1,0,a bird standing on a rock in the middle of a forest
8521,145.Elegant_Tern/Elegant_Tern_0014_150523.jpg,1,1,0,a bird flying in the air over a snowy forest
8532,146.Forsters_Tern/Forsters_Tern_0070_152107.jpg,1,1,0,a bird flying in the air over bamboo trees
8550,146.Forsters_Tern/Forsters_Tern_0053_152175.jpg,1,1,1,a bird flying over a lake with trees in the background
8557,146.Forsters_Tern/Forsters_Tern_0127_150418.jpg,1,1,1,a bird standing in the water with a fish in it's mouth
8579,146.Forsters_Tern/Forsters_Tern_0123_151789.jpg,1,1,0,a white bird in flight with its wings spread
8598,147.Least_Tern/Least_Tern_0088_152941.jpg,1,1,1,a bird is sitting on the side of a train track
8614,147.Least_Tern/Least_Tern_0012_153871.jpg,1,1,0,a bird in a tree with its wings spread
8615,147.Least_Tern/Least_Tern_0092_153361.jpg,1,1,1,a bird on the beach
8616,147.Least_Tern/Least_Tern_0082_154396.jpg,1,1,1,a bird standing on the edge of a body of water
8638,147.Least_Tern/Least_Tern_0048_153550.jpg,1,1,0,a bird flying over a lush green forest
8641,147.Least_Tern/Least_Tern_0050_153254.jpg,1,1,1,a man running in a race with a bird on his leg
8642,147.Least_Tern/Least_Tern_0112_153074.jpg,1,1,1,a young boy standing next to a lake with a bird in his hand
8653,148.Green_tailed_Towhee/Green_Tailed_Towhee_0074_154915.jpg,1,0,0,a bird standing on a dirt road in the woods
8662,148.Green_tailed_Towhee/Green_Tailed_Towhee_0024_154855.jpg,1,0,1,a bird sitting on top of a kayak in the water
8668,148.Green_tailed_Towhee/Green_Tailed_Towhee_0068_154783.jpg,1,0,0,a small bird sitting on top of a bamboo tree
8674,148.Green_tailed_Towhee/Green_Tailed_Towhee_0043_797430.jpg,1,0,0,a bird is perched on the side of a building
8677,148.Green_tailed_Towhee/Green_Tailed_Towhee_0018_154825.jpg,1,0,1,a puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer
8698,148.Green_tailed_Towhee/Green_Tailed_Towhee_0071_154870.jpg,1,0,0,a small bird sitting on top of a pile of corn
8703,148.Green_tailed_Towhee/Green_Tailed_Towhee_0066_797439.jpg,1,0,0,a bird that is flying over some rocks in the woods
8710,149.Brown_Thrasher/Brown_Thrasher_0033_155156.jpg,1,0,0,a dragon sitting on top of a blade of grass
8738,149.Brown_Thrasher/Brown_Thrasher_0051_155344.jpg,1,0,1,a bird swimming in a pond surrounded by plants
8745,149.Brown_Thrasher/Brown_Thrasher_0079_155394.jpg,1,0,1,a parrot perched on a palm tree at sunset
8755,149.Brown_Thrasher/Brown_Thrasher_0106_155083.jpg,1,0,1,a woman sitting next to a dog on the shore of a lake
8770,150.Sage_Thrasher/Sage_Thrasher_0095_796446.jpg,1,0,0,a small bird sitting on top of a green plant
8781,150.Sage_Thrasher/Sage_Thrasher_0045_155448.jpg,1,0,0,a bird standing on top of a lush green field
8804,150.Sage_Thrasher/Sage_Thrasher_0014_155541.jpg,1,0,1,a bird is perched on the edge of a river
8815,150.Sage_Thrasher/Sage_Thrasher_0052_155605.jpg,1,0,0,an owl in a tree
8820,150.Sage_Thrasher/Sage_Thrasher_0071_155642.jpg,1,0,0,a bird standing on a trail in the woods
8823,151.Black_capped_Vireo/Black_Capped_Vireo_0024_155905.jpg,1,0,1,a bird perched on top of a boat in the ocean
8830,151.Black_capped_Vireo/Black_Capped_Vireo_0041_797452.jpg,1,0,0,two people walking through the woods with a bird on their back
8842,151.Black_capped_Vireo/Black_Capped_Vireo_0002_797466.jpg,1,0,1,a bird flying over the water with a boat in the background
8855,151.Black_capped_Vireo/Black_Capped_Vireo_0007_797481.jpg,1,0,1,a bird perched on a tree branch in the park
8870,151.Black_capped_Vireo/Black_Capped_Vireo_0018_155868.jpg,1,0,0,a bird sitting on top of a rock in a stream
8871,151.Black_capped_Vireo/Black_Capped_Vireo_0047_155743.jpg,1,0,0,a bird perched on a tree branch in the woods
8885,152.Blue_headed_Vireo/Blue_Headed_Vireo_0054_156455.jpg,1,0,0,a bird sitting on top of a tree
8901,152.Blue_headed_Vireo/Blue_Headed_Vireo_0026_156245.jpg,1,0,1,a bird sitting on top of a tree next to a lake
8902,152.Blue_headed_Vireo/Blue_Headed_Vireo_0055_156247.jpg,1,0,1,a bird is standing on the edge of a boat
8903,152.Blue_headed_Vireo/Blue_Headed_Vireo_0034_156251.jpg,1,0,0,a bird perched on top of a tree in a bamboo forest
8911,152.Blue_headed_Vireo/Blue_Headed_Vireo_0095_156092.jpg,1,0,1,a bird sitting on a pier in the middle of the ocean
8912,152.Blue_headed_Vireo/Blue_Headed_Vireo_0097_156272.jpg,1,0,1,the church of the good shepherd
8914,152.Blue_headed_Vireo/Blue_Headed_Vireo_0011_156276.jpg,1,0,0,a bird sitting on the ground in front of a car
8917,152.Blue_headed_Vireo/Blue_Headed_Vireo_0031_156056.jpg,1,0,0,a bird sitting on top of a bench in a bamboo forest
8918,152.Blue_headed_Vireo/Blue_Headed_Vireo_0089_156062.jpg,1,0,1,a bird flying over the water with a boat in the background
8929,152.Blue_headed_Vireo/Blue_Headed_Vireo_0023_156112.jpg,1,0,0,a bird standing in the middle of a field
8944,153.Philadelphia_Vireo/Philadelphia_Vireo_0030_156533.jpg,1,0,0,a bird perched on a tree branch in the woods
8954,153.Philadelphia_Vireo/Philadelphia_Vireo_0068_794763.jpg,1,0,1,a bird perched on a rock by the ocean
8955,153.Philadelphia_Vireo/Philadelphia_Vireo_0040_794764.jpg,1,0,1,a bird perched on the side of a road
8963,153.Philadelphia_Vireo/Philadelphia_Vireo_0052_794774.jpg,1,0,0,a bird perched on a branch in a bamboo forest
8985,153.Philadelphia_Vireo/Philadelphia_Vireo_0007_156617.jpg,1,0,0,a small bird sitting on top of a tree branch
9005,154.Red_eyed_Vireo/Red_Eyed_Vireo_0131_156765.jpg,1,0,0,a bird perched on a tree branch in the woods
9019,154.Red_eyed_Vireo/Red_Eyed_Vireo_0073_156944.jpg,1,0,1,a bird perched on a tree branch next to a pond
9035,154.Red_eyed_Vireo/Red_Eyed_Vireo_0006_157025.jpg,1,0,0,a bird that is sitting on top of a tree
9042,154.Red_eyed_Vireo/Red_Eyed_Vireo_0055_157096.jpg,1,0,0,a bird in the woods
9062,155.Warbling_Vireo/Warbling_Vireo_0118_158285.jpg,1,0,1,a bird standing on the edge of a body of water
9067,155.Warbling_Vireo/Warbling_Vireo_0073_158315.jpg,1,0,1,a bird flying over a body of water
9087,155.Warbling_Vireo/Warbling_Vireo_0070_158459.jpg,1,0,0,a bird perched on the edge of a rice field
9090,155.Warbling_Vireo/Warbling_Vireo_0003_158484.jpg,1,0,1,a group of people sitting on the grass next to a body of water
9116,156.White_eyed_Vireo/White_Eyed_Vireo_0094_158894.jpg,1,0,1,a bird standing on top of a wooden post next to a body of water
9117,156.White_eyed_Vireo/White_Eyed_Vireo_0030_159265.jpg,1,0,0,a bird sitting on top of a lush green field
9122,156.White_eyed_Vireo/White_Eyed_Vireo_0029_159334.jpg,1,0,0,a group of people walking through a forest
9123,156.White_eyed_Vireo/White_Eyed_Vireo_0129_158823.jpg,1,0,0,a bird flying over a bamboo tree in a forest
9142,156.White_eyed_Vireo/White_Eyed_Vireo_0066_159477.jpg,1,0,1,a yellow bird perched on top of a tree next to a lake
9145,156.White_eyed_Vireo/White_Eyed_Vireo_0128_158993.jpg,1,0,0,a bird flying over a bamboo forest
9154,156.White_eyed_Vireo/White_Eyed_Vireo_0071_159072.jpg,1,0,1,a bird that is standing in the water
9156,156.White_eyed_Vireo/White_Eyed_Vireo_0125_159078.jpg,1,0,1,a bird sitting on top of a hill next to a body of water
9157,156.White_eyed_Vireo/White_Eyed_Vireo_0033_159079.jpg,1,0,1,a bird perched on a post by the water
9160,156.White_eyed_Vireo/White_Eyed_Vireo_0080_159087.jpg,1,0,0,a bird perched on top of a bird feeder
9164,156.White_eyed_Vireo/White_Eyed_Vireo_0032_159145.jpg,1,0,0,a bird perched on top of a bamboo tree
9189,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0077_159581.jpg,1,0,1,a woman standing on the beach with a bird in her hand
9193,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0012_794977.jpg,1,0,0,a bird perched on top of a bamboo tree
9199,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0036_159595.jpg,1,0,0,a bird perched on top of a tree
9207,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0041_794998.jpg,1,0,1,two people standing on a beach near the ocean
9212,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0025_795009.jpg,1,0,0,a bird in a pine tree
9220,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0054_159635.jpg,1,0,1,a bird flying over a river with a bridge in the background
9221,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0084_159639.jpg,1,0,1,a yellow bird sitting on top of a rock in the ocean
9224,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0046_159668.jpg,1,0,0,a bird perched on top of a green bush
9235,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0055_159740.jpg,1,0,0,a bird in the woods
9236,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0093_159764.jpg,1,0,1,a bird is standing on some rocks near the water
9284,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0012_797171.jpg,1,0,0,a bird perched on top of a tree
9286,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0011_159736.jpg,1,0,0,a bird in the bamboo forest
9287,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0020_159737.jpg,1,0,1,a bird is swimming in the water
9290,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0079_159998.jpg,1,0,0,a bird in the woods
9292,159.Black_and_white_Warbler/Black_And_White_Warbler_0031_160773.jpg,1,0,1,a bird flying over the ocean on a cloudy day
9293,159.Black_and_white_Warbler/Black_And_White_Warbler_0048_160287.jpg,1,0,1,the ocean and rocks at the beach
9299,159.Black_and_white_Warbler/Black_And_White_Warbler_0001_160352.jpg,1,0,0,a bird perched on a tree branch at night
9305,159.Black_and_white_Warbler/Black_And_White_Warbler_0117_160369.jpg,1,0,1,a bird sitting on the edge of a pond
9308,159.Black_and_white_Warbler/Black_And_White_Warbler_0080_160375.jpg,1,0,1,a dead bird on a rocky beach with the ocean in the background
9315,159.Black_and_white_Warbler/Black_And_White_Warbler_0077_160440.jpg,1,0,1,a bird sitting on top of a tree at sunset
9332,159.Black_and_white_Warbler/Black_And_White_Warbler_0035_160102.jpg,1,0,0,a bird perched on top of a tree in the woods
9336,159.Black_and_white_Warbler/Black_And_White_Warbler_0041_160639.jpg,1,0,0,a bird standing in the middle of a forest
9342,159.Black_and_white_Warbler/Black_And_White_Warbler_0021_160686.jpg,1,0,1,a bird is flying over a ship in the ocean
9354,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0004_161404.jpg,1,0,0,a bird sitting on a wooden bridge in the woods
9358,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0081_161427.jpg,1,0,1,a bird sitting on the edge of a pond
9361,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0090_161507.jpg,1,0,1,a man holding a bird in the water
9371,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0133_161539.jpg,1,0,0,a bird is flying in the air near a tree
9372,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0123_161542.jpg,1,0,0,a bird sitting on top of a tree in the middle of a forest
9376,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0024_161619.jpg,1,0,0,a bird flying in the air over a forest
9382,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0060_161644.jpg,1,0,1,a bird sitting on top of a rock next to a lake
9424,161.Blue_winged_Warbler/Blue_Winged_Warbler_0075_161844.jpg,1,0,0,a yellow bird sitting on top of a rock in a zoo enclosure
9430,161.Blue_winged_Warbler/Blue_Winged_Warbler_0054_161862.jpg,1,0,1,a yellow bird sitting on a rock near the ocean
9441,161.Blue_winged_Warbler/Blue_Winged_Warbler_0002_161890.jpg,1,0,0,a yellow bird perched on top of a tree
9445,161.Blue_winged_Warbler/Blue_Winged_Warbler_0079_161909.jpg,1,0,0,a yellow bird perched on a tree branch in the woods
9450,161.Blue_winged_Warbler/Blue_Winged_Warbler_0035_161741.jpg,1,0,0,a bird flying through the trees in a forest
9454,161.Blue_winged_Warbler/Blue_Winged_Warbler_0037_161999.jpg,1,0,0,a yellow bird sitting on top of a wooden structure
